Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-ch.fhir.ig.ch-vacd.json	127363	-	0	0	0	0	0	0	21	1020	0	0	0	0	0	0	0	4	0	0	830	944	0	0	0	40	0	6
fsh-generated/resources/AllergyIntolerance-11-1-AllergyIntolerance.json	1098	8	0	0	1	0	0	0	0	3165	0	0	0	0	0	0	0	0	0	0	42	64	0	0	2	0	0	1
fsh-generated/resources/AllergyIntolerance-11-2-AllergyIntolerance.json	1093	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	36	55	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-11-3-AllergyIntolerance.json	1098	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	50	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-11-4-AllergyIntolerance.json	1093	8	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	43	47	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-TCB01-ALLINTO1.json	1223	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	31	47	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-TCF02-ALLINTO1.json	1118	11	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	47	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-TCF02-ALLINTO2.json	2231	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	52	49	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-TCF02-ALLINTO3.json	1389	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	53	0	0	0	0	0	0
fsh-generated/resources/Binary-1-1-ImmunizationAdministration-Binary.json	181014	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	670	130	0	0	0	0	0	0
fsh-generated/resources/Binary-originalRepresentation1.json	84568	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	77	0	0	0	0	0	0
fsh-generated/resources/Bundle-1-1-ImmunizationAdministration.json	202298	12	63013	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	732	167	0	0	0	0	0	0
fsh-generated/resources/Bundle-1-3-VaccinationRecord.json	78495	19	74	0	0	0	0	0	2	673	0	0	0	0	0	0	0	1	0	0	388	421	0	0	0	0	0	1
fsh-generated/resources/Bundle-1-4-ImmunizationRecommendationRequest.json	34652	11	26	0	1	0	0	0	3	130	0	0	0	0	0	0	0	0	0	0	211	300	0	0	0	0	0	0
fsh-generated/resources/Bundle-1-5-ImmunizationRecommendationResponse.json	8969	6	15	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	83	90	0	0	0	0	0	0
fsh-generated/resources/Bundle-A-D1-P-C1.json	15052	8	14	0	0	0	0	0	1	15186	0	0	0	0	0	0	0	0	0	0	82	126	0	0	0	0	0	1
fsh-generated/resources/Bundle-A-D2-HCP1-C1.json	12839	8	7	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	74	105	0	0	0	0	0	0
fsh-generated/resources/Bundle-A-D3-HCP2-C2.json	15819	8	7	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	130	97	0	0	0	0	0	0
fsh-generated/resources/Bundle-A-D4-HCP2-C2.json	16152	9	8	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	135	107	0	0	0	0	0	0
fsh-generated/resources/Bundle-A-D5-P-C1.json	16780	10	10	0	1	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	88	113	0	0	0	0	0	0
fsh-generated/resources/Bundle-A-D6-HCP1-C1.json	20333	10	13	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	102	302	0	0	0	0	0	1
fsh-generated/resources/Bundle-B-D1-HCP1-C1.json	22159	9	8	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	110	185	0	0	0	0	0	0
fsh-generated/resources/Bundle-B-D2-HCP1-C1.json	10589	8	6	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	65	137	0	0	0	0	0	0
fsh-generated/resources/Bundle-B-D3-HCP1-C1.json	10689	7	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	59	97	0	0	0	0	0	0
fsh-generated/resources/Bundle-B-D4-HCP1-C1.json	10635	7	8	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	59	133	0	0	0	0	0	0
fsh-generated/resources/Bundle-B-D5-HCP1-C1.json	11909	7	6	0	1	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	69	122	0	0	1	0	0	2
fsh-generated/resources/Bundle-B-D6-HCP1-C1.json	10795	8	8	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	87	86	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D1-P-C1.json	16758	11	18	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	87	155	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D2-HCP1-C1.json	20331	15	16	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	102	176	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D3-HCP1-C1.json	11923	12	9	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	61	133	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D4-HCP2-C2.json	14102	10	7	0	1	0	0	0	1	13	0	0	0	0	0	0	0	1	0	0	75	120	0	0	0	0	0	1
fsh-generated/resources/Bundle-C-D5-HCP1-C1.json	11802	10	7	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	63	98	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D6-P-C1.json	8204	12	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	49	64	0	0	0	0	0	0
fsh-generated/resources/Bundle-C-D7-HCP1-C1.json	11471	12	7	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	62	88	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D1-HCP1-C1.json	22702	9	10	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	143	124	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D2-HCP2-C2.json	28678	14	16	0	1	0	0	0	2	36	0	0	0	0	0	0	0	0	0	0	169	93	0	0	0	0	0	1
fsh-generated/resources/Bundle-D-D3-HCP1-C1.json	27581	15	18	0	0	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	160	89	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D4-HCP2-C2.json	33253	14	13	0	0	0	0	0	2	42	0	0	0	0	0	0	0	0	0	0	153	96	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D5-HCP1-C1.json	10770	7	11	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	64	61	0	0	0	0	0	0
fsh-generated/resources/Bundle-D-D6-HCP2-C2.json	14118	12	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	75	61	0	0	0	0	0	1
fsh-generated/resources/Bundle-D-D7-HCP3-C1.json	14117	12	7	0	1	0	0	0	1	11	0	0	0	0	0	0	0	1	0	0	84	95	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D1-HCP1-C1.json	22194	15	8	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	109	111	0	0	0	0	0	0
fsh-generated/resources/Bundle-E-D2-HCP1-C1.json	10689	9	7	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	59	61	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D1-HCP1-C1.json	15414	9	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	82	72	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D2-HCP1-C1.json	16691	8	6	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	83	132	0	0	0	0	0	1
fsh-generated/resources/Bundle-F-D3-HCP1-C1.json	10500	8	11	0	1	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	56	77	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D4-HCP1-C1.json	11853	8	6	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	67	82	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D5-HCP1-C1.json	10415	8	6	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	54	66	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D6-HCP1-C1.json	11708	7	7	0	1	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	60	56	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA01.json	30144	10	10	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	153	120	0	0	0	0	0	4
fsh-generated/resources/Bundle-RDA01b.json	32221	10	27	0	0	0	0	0	1	45	0	0	0	0	0	0	0	1	0	0	152	141	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA02.json	32993	10	10	0	0	0	0	0	2	37	0	0	0	0	0	0	0	0	0	0	154	140	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA02b.json	35070	11	10	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	0	208	156	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA03.json	35805	12	11	0	0	0	0	0	2	50	0	0	0	0	0	0	0	1	0	0	317	106	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA03b.json	37882	11	11	0	1	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	339	143	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA04.json	36828	12	12	0	0	0	0	0	2	38	0	0	0	0	0	0	0	1	0	0	344	96	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA04b.json	38905	13	10	0	0	0	0	0	2	43	0	0	0	0	0	0	0	0	0	0	294	109	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB01.json	24542	15	10	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	211	81	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB01b.json	26619	12	10	0	0	0	0	0	2	22	0	0	0	0	0	0	0	1	0	0	173	88	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02.json	24642	10	9	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	134	137	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02b.json	26719	10	9	0	1	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	156	91	0	0	2	0	0	1
fsh-generated/resources/Bundle-RDB03.json	24726	11	10	0	0	0	0	0	1	20	0	0	0	0	0	0	0	1	0	0	140	94	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB03b.json	26803	9	12	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	196	102	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB04.json	25860	10	10	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	172	87	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB04b.json	27935	9	10	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0	0	0	251	110	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05.json	24724	10	9	0	1	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	187	80	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05b.json	26800	9	9	0	0	0	0	0	2	26	0	0	0	0	0	0	0	1	0	0	181	85	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC01.json	14715	7	7	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	160	71	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDC01b.json	16792	8	8	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	179	69	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02.json	18181	8	6	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	148	70	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02b.json	20258	7	11	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	215	80	1	0	0	0	0	0
fsh-generated/resources/Bundle-RDC03.json	25788	8	9	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	248	99	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC03b.json	27865	8	11	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	270	84	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC04.json	10590	8	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	103	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC04b.json	12666	6	12	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	144	74	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05.json	10266	6	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	100	88	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05b.json	12343	6	7	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	131	130	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD01.json	41059	9	11	0	0	0	0	0	2	42	0	0	0	0	0	0	0	0	0	0	337	130	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDD01b.json	43136	24	11	0	1	0	0	0	2	40	0	0	0	0	0	0	0	0	0	0	339	117	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD02.json	51879	10	13	0	0	0	0	0	3	42	0	0	0	0	0	0	0	1	0	0	473	124	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD02b.json	53956	10	13	0	3	0	0	0	2	44	0	0	0	0	0	0	0	0	0	0	510	142	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDD03.json	22560	7	8	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	182	79	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD03b.json	24637	7	8	0	1	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	264	98	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDE01.json	24410	7	8	0	0	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	235	121	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDE01b.json	26487	7	9	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	177	117	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF01.json	14959	7	8	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	139	95	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF01b.json	17036	7	7	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	182	73	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02.json	10639	6	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	122	70	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02b.json	12716	6	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	138	85	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDF03.json	10510	6	7	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	102	55	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF03b.json	10515	5	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	87	55	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-basic-immunization-cs.json	11815	6	0	0	0	0	1	0	1	30	0	0	0	0	0	0	0	0	0	0	156	9940	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-ch-vacd-clinical-decision-support-event-cs.json	2395	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	67	229	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-entry-conflict-cs.json	1519	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	53	231	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-vacd-exposure-risks-cs.json	1969	4	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	61	239	0	0	0	1	0	0
fsh-generated/resources/Composition-2-1-ImmunizationAdministrationComposition.json	12196	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	92	101	0	0	0	0	0	0
fsh-generated/resources/Composition-2-3-VaccinationRecordComposition.json	43328	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	97	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D1-P-C1-Composition.json	3142	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	73	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D2-HCP1-C1-Composition.json	3286	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	55	0	0	2	0	0	0
fsh-generated/resources/Composition-A-D3-HCP2-C2-Composition.json	3290	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	60	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D4-HCP2-C2-Composition.json	3844	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	48	51	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D5-P-C1-Composition.json	3705	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	50	0	0	0	0	0	0
fsh-generated/resources/Composition-A-D6-HCP1-C1-Composition.json	4117	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	63	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D1-HCP1-C1-Composition.json	3406	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	63	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D2-HCP1-C1-Composition.json	3274	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	59	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D3-HCP1-C1-Composition.json	3222	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	48	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D4-HCP1-C1-Composition.json	3090	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	48	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D5-HCP1-C1-Composition.json	3245	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	59	0	0	0	0	0	0
fsh-generated/resources/Composition-B-D6-HCP1-C1-Composition.json	3273	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	63	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D1-P-C1-Composition.json	3969	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	65	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D2-HCP1-C1-Composition.json	4091	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	57	0	0	0	0	0	0
fsh-generated/resources/Composition-C-D3-HCP1-C1-Composition.json	3244	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	111	0	0	0	0	0	0
